order_id,distance_km,weather,traffic_level,restaurant_load,courier_experience_years,hour,weekday,delivery_time_min
1674,16.31,RAIN,low,low,8.4,18,0,51.1
1675,16.01,RAIN,low,high,8.6,13,4,57.7
1676,6.79,rain,medium,high,9.1,21,2,36.7
1677,2.54,RAIN,HIGH,medium,4.4,11,0,24.7
1678,8.66,RAIN,medium,medium,8.5,3,2,38.3
1679,4.3,rain,HIGH,medium,2.0,6,6,47.8
1680,14.2,snow,low,medium,0.7,16,2,68.9
1681,7.58,sunny,HIGH,low,8.0,0,0,32.2
1682,19.54,RAIN,low,low,1.2,13,0,69.3
1683,13.18,sunny,low,high,9.9,14,3,48.7
1684,16.63,Sunny,high,medium,6.9,11,5,58.7
1685,3.52,sunny,high,medium,7.7,11,6,27.7
1686,17.38,rain,HIGH,medium,2.8,5,4,90.2
1687,18.53,sunny,low,low,6.9,12,4,60.1
1688,10.25,sunny,medium,high,0.9,15,6,56.8
1689,12.52,sunny,low,low,8.5,13,2,28.2
1690,15.53,snow,medium,high,2.1,6,6,79.2
1691,4.32,snow,HIGH,high,7.1,15,1,50.4
1692,10.55,Sunny,HIGH,low,2.6,22,1,42.7
1693,8.57,rain,,low,1.2,8,5,48.6
1694,3.78,sunny,medium,high,5.1,13,2,22.6
1695,7.98,sunny,low,low,2.1,23,3,22.3
1696,2.3,,HIGH,low,7.4,6,0,17.7
1697,1.49,sunny,low,high,2.8,11,2,5.0
1698,3.57,snow,medium,high,3.8,2,4,40.8
1699,19.3,Sunny,high,medium,5.9,13,1,82.6
1700,11.44,RAIN,high,low,3.2,18,1,60.7
1701,19.35,rain,high,high,4.1,10,1,98.4
1702,9.22,sunny,medium,low,8.2,4,3,18.1
1703,6.92,Sunny,low,low,2.2,22,4,25.4
1704,10.62,RAIN,HIGH,high,1.3,12,3,66.2
1705,9.35,Sunny,medium,medium,3.6,9,0,36.2
1706,3.01,snow,high,high,4.5,6,2,57.1
1707,13.18,RAIN,low,high,5.7,16,2,61.9
1708,5.1,Sunny,HIGH,low,4.0,15,6,28.0
1709,12.77,snow,HIGH,medium,8.0,7,1,69.7
1710,13.35,Sunny,medium,high,0.9,16,6,49.7
1711,3.89,,medium,low,4.6,12,1,11.6
1712,2.17,RAIN,HIGH,high,4.1,10,0,30.7
1713,15.83,snow,HIGH,low,6.7,19,3,77.3
1714,9.74,sunny,high,high,9.7,17,5,42.7
1715,2.11,rain,HIGH,medium,5.3,4,5,31.2
1716,19.9,RAIN,medium,high,9.9,5,5,75.3
1717,2.1,snow,low,low,3.4,19,4,25.1
1718,14.21,Sunny,high,high,,13,0,67.7
1719,19.69,snow,high,medium,2.1,11,2,99.8
1720,5.54,rain,HIGH,medium,4.3,3,2,44.4
1721,3.7,rain,low,medium,3.5,6,3,24.2
1722,3.31,sunny,high,medium,1.4,10,6,32.2
1723,6.76,sunny,medium,low,4.6,19,0,13.7
1724,2.92,rain,HIGH,high,3.7,1,4,38.5
1725,14.15,RAIN,medium,medium,1.7,3,0,69.6
1726,2.18,RAIN,HIGH,high,3.3,6,0,34.9
1727,10.68,Sunny,high,low,8.9,0,3,47.2
1728,19.94,sunny,HIGH,high,3.4,14,4,85.1
1729,16.47,Sunny,low,high,7.3,19,5,51.4
1730,12.69,sunny,medium,medium,6.3,21,2,46.8
1731,6.82,rain,low,medium,,23,1,29.1
1732,12.85,RAIN,medium,low,2.8,7,6,51.9
1733,11.01,,medium,high,4.0,4,5,64.4
1734,9.1,rain,HIGH,low,6.1,13,4,48.5
1735,3.48,Sunny,high,low,3.8,17,2,23.0
1736,17.85,Sunny,high,low,2.5,2,5,68.8
1737,9.55,snow,low,medium,1.6,1,3,53.9
1738,4.7,sunny,HIGH,medium,8.9,21,6,29.5
1739,7.99,Sunny,high,high,4.7,15,4,43.0
1740,8.87,rain,medium,high,6.4,13,4,56.2
1741,16.72,Sunny,medium,high,5.2,15,2,63.1
1742,14.94,RAIN,HIGH,medium,8.8,10,2,67.1
1743,15.62,sunny,low,medium,5.7,16,0,45.5
1744,1.21,snow,HIGH,low,5.1,2,0,35.5
1745,8.91,sunny,low,medium,9.3,22,4,27.8
1746,10.15,RAIN,HIGH,low,7.3,22,1,41.7
1747,1.36,RAIN,medium,low,1.6,4,3,16.8
1748,5.94,RAIN,HIGH,medium,2.2,2,2,48.0
1749,15.45,RAIN,high,low,8.0,14,0,63.9
1750,3.61,rain,high,low,8.4,22,3,24.3
1751,11.17,snow,HIGH,high,5.7,4,6,74.5
1752,5.09,RAIN,low,low,5.8,21,5,22.7
1753,1.23,RAIN,low,medium,6.5,2,5,15.4
1754,5.58,Sunny,medium,medium,4.7,5,4,24.2
1755,19.54,snow,medium,low,7.0,22,2,81.5
1756,16.23,sunny,low,high,1.5,13,5,55.2
1757,19.23,snow,HIGH,medium,9.6,23,6,92.2
1758,10.27,snow,medium,medium,,1,2,55.6
1759,3.08,snow,low,high,6.5,17,0,29.2
1760,11.41,RAIN,low,low,3.5,5,5,45.9
1761,9.63,RAIN,HIGH,medium,2.0,23,1,61.4
1762,17.04,rain,high,low,4.4,4,5,74.5
1763,2.86,sunny,low,low,6.8,13,2,5.0
1764,10.28,Sunny,medium,low,6.5,16,1,31.9
1765,3.85,snow,HIGH,low,4.1,10,3,38.0
1766,7.17,sunny,HIGH,medium,6.3,0,5,29.2
1767,15.01,sunny,HIGH,high,8.2,9,2,65.1
1768,10.04,rain,high,medium,0.7,8,5,64.7
1769,8.14,Sunny,high,high,4.8,19,5,53.7
1770,8.5,snow,medium,low,7.7,11,2,42.0
1771,9.73,Sunny,medium,high,5.7,0,1,42.7
1772,15.92,rain,HIGH,low,6.7,23,0,69.8
1773,17.95,RAIN,medium,medium,5.4,17,6,67.7
1774,19.15,sunny,low,medium,9.9,11,5,49.8
1775,15.95,snow,high,high,1.0,1,4,104.7
1776,6.99,RAIN,HIGH,low,5.2,0,3,38.3
1777,14.07,rain,HIGH,low,1.4,0,2,70.1
1778,9.31,Sunny,low,high,2.0,0,5,47.3
1779,5.84,sunny,low,low,4.1,21,6,13.7
1780,16.98,snow,low,low,2.0,11,0,69.9
1781,1.73,RAIN,low,low,9.7,6,2,12.5
1782,18.13,RAIN,HIGH,medium,9.5,3,5,68.5
1783,9.77,sunny,high,medium,3.7,20,3,40.2
1784,13.11,Sunny,high,medium,,19,4,57.5
1785,13.53,rain,low,low,5.6,3,2,41.8
1786,18.01,Sunny,medium,medium,8.2,14,5,60.5
1787,13.1,Sunny,HIGH,low,6.5,0,1,46.2
1788,12.66,Sunny,high,low,0.5,5,0,56.5
1789,2.27,sunny,low,high,7.8,13,4,8.0
1790,10.85,sunny,medium,low,7.6,13,2,31.5
1791,3.85,rain,medium,medium,5.3,9,5,24.7
1792,15.01,Sunny,low,medium,9.1,6,4,44.7
1793,10.73,sunny,HIGH,low,9.1,22,1,48.1
1794,13.92,rain,high,medium,5.5,23,2,63.1
1795,1.79,rain,medium,low,6.3,22,4,11.0
1796,2.61,Sunny,high,high,10.0,21,2,25.2
1797,14.61,snow,high,low,3.3,11,2,76.5
1798,2.37,Sunny,medium,low,3.6,23,4,5.0
1799,2.35,snow,low,high,2.2,18,2,39.6
1800,1.23,rain,medium,medium,9.0,8,1,13.8
1801,19.17,sunny,medium,high,7.6,2,4,67.3
1802,15.01,RAIN,HIGH,high,,3,5,84.7
1803,7.71,rain,high,low,9.8,12,6,38.1
1804,6.63,sunny,low,low,7.4,9,4,12.7
1805,7.64,rain,high,high,8.6,13,1,47.2
1806,15.72,,medium,medium,1.0,5,1,56.7
1807,13.57,snow,low,high,5.3,7,1,67.9
1808,4.52,rain,low,medium,7.1,18,5,24.7
1809,4.31,sunny,low,high,5.7,9,5,16.3
1810,2.87,Sunny,low,high,6.8,21,6,16.4
1811,13.55,RAIN,HIGH,medium,8.3,4,6,70.7
1812,15.52,Sunny,low,high,4.1,4,2,43.3
1813,6.04,snow,medium,low,8.6,4,2,32.0
1814,1.4,Sunny,HIGH,high,2.0,8,3,21.9
1815,2.56,RAIN,medium,low,3.1,22,6,19.0
1816,19.39,sunny,medium,medium,0.9,8,6,73.3
1817,6.61,rain,high,medium,4.0,14,2,44.5
1818,15.62,snow,low,low,4.1,8,1,66.6
1819,12.87,RAIN,low,high,,13,3,60.6
1820,8.26,snow,medium,low,6.7,5,6,43.7
1821,4.91,Sunny,low,low,4.6,21,1,6.6
1822,3.31,snow,HIGH,medium,6.7,19,0,46.6
1823,12.69,RAIN,high,low,1.0,7,6,70.3
1824,15.72,rain,low,high,2.2,1,5,62.9
1825,13.23,rain,low,low,-5.0,4,4,47.4
1826,11.08,snow,HIGH,medium,6.6,16,0,60.9
1827,1.8,sunny,high,high,7.9,9,5,18.3
1828,19.4,snow,HIGH,medium,4.3,13,5,88.9
1829,16.18,Sunny,,low,7.4,17,1,44.5
1830,6.56,rain,medium,low,7.0,0,2,32.6
1831,19.62,rain,low,medium,9.7,21,4,54.2
1832,12.44,rain,high,medium,2.5,1,2,71.3
1833,12.07,sunny,medium,high,5.7,3,2,48.6
1834,15.21,sunny,HIGH,medium,6.2,12,6,54.7
1835,16.42,RAIN,medium,medium,10.0,15,4,62.2
1836,13.47,snow,medium,low,2.4,4,4,60.2
1837,277.2941693980515,snow,HIGH,low,5.5,22,0,50.0
1838,7.43,Sunny,low,medium,3.8,9,1,27.2
1839,18.63,rain,high,medium,5.5,16,2,81.6
1840,5.27,sunny,low,low,2.7,10,1,15.8
1841,8.07,Sunny,HIGH,high,1.0,4,1,59.7
1842,9.21,Sunny,medium,high,5.9,14,6,47.8
1843,9.35,sunny,high,high,3.7,3,3,58.3
1844,12.65,snow,low,high,2.2,6,0,77.2
1845,18.92,rain,HIGH,low,3.6,9,2,83.5
1846,5.57,snow,medium,medium,1.0,22,5,52.1
1847,3.31,Sunny,medium,high,9.5,23,4,16.6
1848,4.75,rain,low,low,,3,4,23.3
1849,17.85,RAIN,HIGH,medium,8.2,19,1,73.6
1850,13.27,Sunny,medium,high,4.5,4,0,55.7
1851,6.43,snow,medium,medium,9.1,4,0,38.5
1852,16.5,snow,high,high,5.1,10,2,96.7
1853,17.37,snow,medium,medium,6.0,18,2,83.3
1854,17.08,sunny,low,high,5.2,4,1,58.0
1855,18.46,Sunny,HIGH,high,,20,1,69.3
1856,5.79,rain,HIGH,medium,5.9,7,1,47.3
1857,15.35,snow,high,medium,3.1,6,3,89.5
1858,9.75,snow,HIGH,medium,1.9,7,0,76.8
1859,17.0,sunny,low,low,6.3,12,1,47.9
1860,14.84,rain,medium,low,5.1,4,6,58.0
1861,15.75,Sunny,high,medium,1.4,17,0,64.0
1862,13.47,RAIN,HIGH,low,4.3,23,5,63.9
1863,4.37,sunny,high,high,5.4,8,4,47.4
1864,11.36,Sunny,high,medium,8.4,1,4,43.2
1865,19.71,RAIN,HIGH,low,1.2,15,0,76.6
1866,18.81,snow,high,medium,3.8,13,5,94.6
1867,1.82,snow,HIGH,high,,16,4,50.2
1868,4.13,rain,low,high,6.7,5,4,30.4
1869,3.5,RAIN,HIGH,low,3.3,2,4,40.5
1870,14.79,snow,medium,high,8.5,16,2,69.9
1871,16.54,snow,HIGH,medium,5.2,12,5,77.8
1872,5.06,rain,medium,low,5.2,5,2,31.1
1873,10.61,Sunny,high,medium,9.8,7,0,35.0
1874,16.97,snow,HIGH,medium,9.5,5,0,83.1
1875,14.92,sunny,medium,medium,3.9,15,3,59.1
1876,11.3,sunny,HIGH,high,1.8,5,2,62.8
1877,12.22,Sunny,HIGH,medium,3.6,16,0,50.9
1878,10.66,RAIN,HIGH,high,0.8,20,2,77.4
1879,6.65,rain,low,medium,0.7,2,3,37.0
1880,11.74,sunny,medium,high,4.3,22,0,49.0
1881,14.09,sunny,low,high,9.4,11,0,54.2
1882,17.59,Sunny,low,high,8.8,5,0,55.3
1883,13.09,RAIN,medium,medium,5.4,20,0,51.8
1884,15.46,RAIN,HIGH,medium,5.9,6,1,66.8
1885,4.04,Sunny,low,high,0.6,10,5,32.5
1886,9.77,sunny,low,medium,2.5,8,5,35.4
1887,1.18,rain,low,high,0.7,15,2,25.3
1888,5.69,sunny,HIGH,medium,7.7,4,2,22.6
1889,14.8,RAIN,low,high,1.9,14,2,74.2
1890,19.84,sunny,high,high,8.8,20,3,76.6
1891,2.88,rain,medium,low,6.6,3,6,6.6
1892,8.63,snow,high,medium,2.7,4,1,65.1
1893,16.2,sunny,HIGH,medium,2.0,6,6,73.4
1894,4.88,Sunny,low,low,6.5,2,2,10.4
1895,11.55,snow,medium,high,9.1,3,2,64.1
1896,14.93,Sunny,low,high,7.3,14,0,48.8
1897,12.7,Sunny,HIGH,low,3.8,1,6,45.7
1898,4.57,Sunny,medium,low,6.1,23,0,17.8
1899,7.75,sunny,high,high,3.5,4,6,39.3
1900,15.89,RAIN,medium,medium,10.0,6,6,52.9
1901,11.53,snow,low,low,7.6,21,0,45.0
1902,1.1,rain,medium,low,6.3,16,2,5.0
1903,15.46,RAIN,HIGH,low,4.5,7,0,64.9
1904,1.67,sunny,HIGH,low,6.4,8,2,6.2
1905,15.17,Sunny,medium,low,3.7,9,6,48.4
1906,4.85,rain,HIGH,low,0.8,10,3,35.7
1907,19.2,snow,HIGH,high,4.3,0,3,100.4
1908,7.99,RAIN,HIGH,high,9.3,14,4,49.6
1909,7.21,RAIN,high,low,6.4,7,1,42.3
1910,3.83,rain,low,high,1.3,18,0,34.6
1911,6.81,sunny,HIGH,medium,8.9,11,5,36.5
1912,17.66,snow,medium,medium,3.1,5,0,87.3
1913,19.93,rain,HIGH,low,2.8,9,1,80.0
1914,8.0,Sunny,high,medium,3.3,23,6,38.6
1915,9.52,snow,medium,medium,6.0,4,1,51.3
1916,14.72,RAIN,low,high,5.7,23,6,75.6
1917,17.84,rain,medium,high,5.2,6,4,74.2
1918,12.27,RAIN,medium,high,7.3,6,1,57.2
1919,8.44,RAIN,medium,high,3.5,22,2,52.2
1920,8.84,RAIN,medium,medium,7.9,21,0,41.8
1921,14.22,sunny,HIGH,low,2.2,21,1,55.5
1922,1.06,RAIN,low,high,7.9,8,2,27.6
1923,12.77,Sunny,HIGH,medium,6.8,14,1,53.3
1924,7.75,Sunny,high,high,7.0,5,5,44.1
1925,16.09,snow,high,medium,5.1,15,2,88.9
1926,2.77,RAIN,medium,high,6.8,6,3,25.7
1927,12.18,RAIN,HIGH,low,1.3,14,2,62.7
1928,10.14,rain,HIGH,high,8.6,22,4,58.2
1929,13.2,sunny,low,low,1.0,1,6,44.8
1930,2.23,snow,,high,1.9,7,2,46.2
1931,12.02,RAIN,low,high,6.0,11,1,53.0
1932,11.67,rain,HIGH,high,7.5,10,3,61.7
1933,11.65,sunny,low,medium,1.2,5,3,31.2
1934,12.47,snow,low,medium,9.2,19,2,54.5
1935,13.85,snow,low,low,9.7,12,1,39.2
1936,16.29,RAIN,medium,low,6.3,22,3,55.9
1937,6.13,snow,high,medium,5.1,15,5,51.5
1938,16.68,rain,high,low,7.5,7,2,68.8
1939,10.47,snow,HIGH,low,3.6,16,2,62.0
1940,2.46,Sunny,HIGH,medium,5.2,12,6,20.3
1941,2.11,,medium,medium,,3,2,21.5
1942,7.35,sunny,high,medium,9.6,19,3,27.1
1943,15.91,,low,medium,9.3,9,0,46.4
1944,14.45,RAIN,low,high,3.0,21,1,75.1
1945,15.98,RAIN,HIGH,medium,2.7,19,4,81.5
1946,10.83,Sunny,high,low,3.3,15,4,41.5
1947,9.36,sunny,HIGH,high,4.7,16,1,47.3
1948,3.8,sunny,HIGH,high,3.5,7,0,41.9
1949,7.24,sunny,low,low,4.1,10,6,10.7
1950,9.25,sunny,low,high,6.4,4,6,35.1
1951,2.68,snow,high,low,7.7,20,6,37.4
1952,5.19,rain,HIGH,high,7.5,15,6,41.5
1953,12.37,rain,medium,high,8.2,23,1,51.9
1954,14.98,Sunny,high,low,0.8,7,2,52.4
1955,19.97,snow,HIGH,low,1.0,20,5,101.7
1956,18.73,sunny,high,low,8.0,15,1,70.1
1957,13.21,sunny,high,low,5.6,3,1,56.3
1958,9.0,RAIN,high,medium,6.0,5,5,60.9
1959,13.09,RAIN,medium,medium,1.0,20,3,56.9
1960,15.93,Sunny,medium,low,2.9,7,4,40.2
1961,3.25,sunny,low,medium,6.6,8,4,17.3
1962,8.79,Sunny,low,low,8.7,12,2,20.6
1963,16.96,snow,HIGH,low,9.2,16,5,79.1
1964,8.29,rain,high,high,5.3,8,6,53.3
1965,11.87,sunny,HIGH,low,5.7,12,6,44.3
1966,12.17,snow,low,low,8.4,8,2,47.2
1967,4.51,,medium,low,5.6,5,3,11.5
1968,7.88,RAIN,low,low,5.4,9,2,22.9
1969,7.36,Sunny,HIGH,high,9.1,4,5,31.7
1970,1.5,RAIN,low,low,8.0,6,5,5.0
1971,1.46,rain,HIGH,high,9.1,10,0,19.1
1972,16.8,RAIN,HIGH,low,2.6,23,3,70.2
1973,6.19,sunny,HIGH,high,5.5,8,5,38.9
1974,10.84,RAIN,HIGH,medium,8.5,9,5,48.5
1975,6.68,sunny,low,high,1.6,10,3,35.1
1976,18.87,rain,HIGH,high,8.0,2,6,85.3
1977,5.93,RAIN,HIGH,low,2.2,7,1,38.8
1978,9.16,Sunny,high,high,8.2,16,6,54.6
1979,17.58,Sunny,HIGH,high,6.3,6,1,73.6
1980,17.0,Sunny,low,low,2.3,11,0,50.5
1981,4.54,RAIN,HIGH,medium,5.0,15,6,34.2
1982,16.25,RAIN,,medium,7.0,14,5,63.6
1983,9.71,RAIN,,medium,6.5,20,3,42.8
1984,10.18,sunny,HIGH,high,4.6,12,3,55.5
1985,3.54,rain,medium,low,,17,1,8.7
1986,2.53,Sunny,medium,medium,5.4,17,6,7.5
1987,14.83,sunny,low,medium,5.3,23,4,43.4
1988,10.43,Sunny,high,medium,1.1,4,4,58.6
1989,9.3,sunny,medium,medium,9.3,13,5,21.5
1990,14.86,RAIN,medium,low,2.2,10,1,65.3
1991,15.54,Sunny,high,medium,5.5,2,5,58.5
1992,4.02,RAIN,high,high,8.1,16,2,42.8
1993,12.59,Sunny,medium,high,2.5,22,3,59.8
1994,3.57,snow,,low,5.5,11,6,37.3
1995,15.28,sunny,medium,medium,2.8,2,6,53.3
1996,13.48,snow,HIGH,medium,7.7,22,5,80.4
1997,19.18,sunny,HIGH,high,5.9,1,0,85.9
1998,2.31,rain,HIGH,low,8.6,3,6,25.1
1999,2.08,Sunny,high,high,,17,4,24.7
2000,6.36,rain,medium,low,6.7,19,5,25.7
2001,5.97,rain,medium,low,7.4,20,2,18.7
2002,5.69,sunny,low,low,5.7,13,3,8.8
2003,18.22,snow,high,high,4.2,7,6,100.0
2004,5.74,RAIN,low,low,6.7,1,2,19.0
2005,6.17,sunny,low,high,9.1,18,5,24.1
2006,15.43,RAIN,HIGH,high,4.5,9,3,86.4
2007,9.55,rain,high,medium,3.5,4,3,48.9
2008,15.76,RAIN,low,high,4.2,10,1,64.1
2009,2.24,snow,,high,4.6,8,1,46.9
2010,10.26,sunny,low,medium,1.2,15,0,48.7
2011,1.64,snow,high,medium,5.2,4,0,35.3
2012,2.19,snow,medium,medium,,14,6,29.2
2013,18.22,sunny,medium,low,6.1,13,2,45.8
2014,3.65,snow,medium,low,3.9,8,1,21.1
2015,11.12,Sunny,HIGH,medium,6.3,19,3,49.2
2016,8.81,Sunny,medium,low,8.8,4,1,23.8
2017,7.6,Sunny,HIGH,medium,9.6,14,3,31.8
2018,18.1,RAIN,HIGH,low,6.0,8,1,70.6
2019,1.41,snow,low,high,0.9,3,3,37.6
2020,13.61,sunny,low,low,9.7,20,2,26.3
2021,19.3,sunny,medium,low,7.2,20,1,54.0
2022,11.64,RAIN,high,high,3.7,3,4,77.4
2023,18.8,sunny,medium,medium,1.9,19,4,62.0
2024,1.99,Sunny,low,low,1.9,20,3,5.0
2025,8.96,snow,medium,low,2.1,21,2,48.7
2026,5.94,sunny,low,high,0.9,6,3,28.9
2027,14.89,sunny,medium,high,9.1,14,2,54.1
2028,19.64,rain,high,high,5.6,21,0,79.7
2029,5.87,rain,medium,high,7.1,16,1,42.0
2030,13.43,rain,high,medium,8.4,17,2,57.3
2031,4.76,snow,high,low,8.0,6,3,35.5
2032,11.74,Sunny,medium,low,8.9,18,6,28.7
2033,9.81,Sunny,high,low,9.7,9,6,25.8
2034,19.47,Sunny,high,low,4.7,12,0,74.4
2035,12.56,snow,low,medium,9.5,1,6,49.2
2036,7.64,snow,low,low,7.4,21,3,47.2
2037,3.17,rain,high,medium,1.2,19,4,43.2
2038,3.87,sunny,HIGH,medium,7.0,10,4,22.4
2039,5.28,RAIN,medium,high,7.0,4,1,35.9
2040,5.77,RAIN,high,high,9.1,5,5,47.1
2041,17.16,sunny,,low,4.0,2,1,60.2
2042,11.66,rain,low,medium,6.1,0,6,49.4
2043,10.94,sunny,medium,high,0.6,2,0,56.5
2044,3.18,sunny,high,medium,3.7,2,6,25.6
2045,17.34,RAIN,high,high,1.1,21,4,87.9
2046,14.73,rain,high,medium,5.5,3,2,72.8
2047,2.29,snow,high,low,8.3,6,4,38.6
2048,14.45,RAIN,HIGH,low,2.5,14,5,64.7
2049,11.33,snow,HIGH,medium,5.5,10,1,66.0
2050,2.55,rain,HIGH,high,2.4,17,3,39.6
2051,9.71,sunny,high,high,1.6,11,6,48.8
2052,10.21,Sunny,,low,,3,0,36.9
2053,4.15,Sunny,medium,low,1.3,23,5,14.6
2054,18.97,rain,high,low,6.1,10,4,74.5
2055,17.15,Sunny,low,high,0.8,5,2,68.2
2056,13.71,snow,high,high,1.5,18,5,87.0
2057,9.78,Sunny,medium,low,5.7,17,2,36.5
2058,8.82,rain,HIGH,medium,6.1,14,2,45.4
2059,13.37,rain,high,high,0.8,2,0,82.6
2060,11.36,snow,HIGH,low,5.9,16,2,55.9
2061,2.18,Sunny,high,medium,8.5,0,2,14.1
2062,10.74,Sunny,medium,high,7.4,1,4,44.7
2063,16.32,,high,medium,1.7,18,0,74.1
2064,9.73,RAIN,,medium,6.1,8,3,52.5
2065,1.99,rain,HIGH,high,6.9,7,3,38.1
2066,15.94,sunny,medium,low,0.9,11,2,58.1
2067,4.83,rain,high,medium,8.6,14,5,30.1
2068,5.91,sunny,low,low,9.1,22,1,10.7
2069,4.13,RAIN,high,high,8.6,6,0,38.6
2070,7.27,sunny,medium,medium,8.3,20,6,25.1
2071,15.38,rain,low,medium,7.6,15,1,56.7
2072,10.87,Sunny,medium,medium,6.5,6,0,30.9
2073,4.89,rain,high,medium,6.9,19,0,34.7
2074,17.68,snow,low,medium,8.2,20,4,73.5
2075,17.71,snow,medium,high,6.8,11,2,83.7
2076,293.46213201897996,snow,HIGH,medium,3.6,16,4,86.7
2077,5.54,snow,low,high,4.1,10,5,47.7
2078,9.57,RAIN,low,low,9.0,3,6,22.5
2079,19.71,Sunny,medium,high,0.7,18,1,72.4
2080,15.67,Sunny,HIGH,medium,7.1,1,1,48.5
2081,1.52,,low,low,9.6,1,3,5.0
2082,2.24,sunny,medium,high,7.2,23,5,18.2
2083,9.81,rain,low,high,9.9,16,6,45.3
2084,18.28,rain,low,high,7.0,23,5,77.5
2085,11.24,,low,medium,0.8,8,4,48.6
2086,10.46,rain,HIGH,medium,8.4,21,4,53.0
2087,3.0,Sunny,high,high,3.2,0,5,36.9
2088,13.48,sunny,high,high,4.7,9,4,61.9
2089,16.62,rain,HIGH,low,3.5,22,3,63.4
2090,8.23,Sunny,,medium,3.1,14,6,37.2
2091,15.74,rain,medium,medium,4.6,20,6,63.5
2092,19.33,snow,low,low,4.1,14,4,78.1
2093,4.87,rain,HIGH,high,6.5,22,4,54.6
2094,10.94,rain,medium,high,8.2,20,6,51.6
2095,6.46,RAIN,high,low,3.3,1,5,41.3
2096,16.06,snow,high,high,2.5,13,6,104.5
2097,11.97,sunny,high,high,6.8,3,5,60.3
2098,13.06,rain,high,low,6.9,17,4,56.6
2099,16.16,sunny,medium,low,9.1,8,4,43.6
2100,8.52,snow,low,low,0.7,1,5,47.6
2101,18.39,rain,medium,high,8.6,1,1,68.7
2102,11.13,RAIN,low,low,5.4,17,2,40.7
2103,4.0,Sunny,high,high,6.4,16,1,36.5
2104,14.22,RAIN,HIGH,medium,1.4,8,4,78.4
2105,16.07,RAIN,HIGH,medium,4.6,7,0,77.2
2106,7.02,Sunny,HIGH,low,2.7,1,0,37.9
2107,17.29,Sunny,low,high,2.9,1,3,58.8
2108,18.22,Sunny,high,high,5.3,4,1,75.3
2109,6.26,rain,medium,high,8.2,11,5,39.7
2110,19.69,sunny,HIGH,low,7.6,15,3,61.2
2111,3.67,sunny,low,high,6.1,13,3,23.0
2112,4.84,Sunny,HIGH,high,5.6,19,0,30.7
2113,4.5,RAIN,medium,high,4.6,1,1,37.2
2114,17.99,snow,high,medium,9.7,23,2,81.5
2115,13.43,Sunny,medium,high,5.8,7,6,49.6
2116,3.89,RAIN,high,medium,2.9,3,5,33.3
2117,9.37,RAIN,high,high,2.7,19,1,65.1
2118,12.69,rain,high,high,6.3,8,3,70.1
2119,2.59,rain,HIGH,high,5.5,19,4,50.7
2120,17.77,sunny,medium,medium,0.6,18,3,77.0
2121,16.27,sunny,HIGH,high,8.4,1,1,63.4
2122,10.6,snow,,low,7.2,15,0,38.6
2123,19.38,snow,,high,6.8,10,6,79.0
2124,8.94,snow,low,medium,1.2,7,1,52.1
2125,19.7,snow,medium,medium,3.9,11,2,92.0
2126,13.69,RAIN,medium,low,,2,5,42.4
2127,13.06,RAIN,medium,low,8.7,12,5,46.6
2128,4.15,sunny,,low,3.2,1,4,9.6
2129,17.76,rain,high,medium,2.0,12,4,80.4
2130,9.12,rain,HIGH,high,4.8,7,3,62.4
2131,4.08,Sunny,high,high,3.9,14,1,37.5
2132,1.24,RAIN,HIGH,low,7.0,23,5,20.1
2133,11.64,snow,HIGH,low,9.7,20,0,52.9
2134,11.02,snow,HIGH,high,3.9,8,2,84.5
2135,14.67,Sunny,high,low,1.1,10,3,63.8
2136,17.91,rain,medium,high,9.0,21,1,79.1
2137,2.51,snow,high,high,0.9,20,0,53.1
2138,14.9,rain,high,high,9.6,2,1,73.8
2139,4.56,Sunny,,high,6.8,6,0,32.9
2140,17.31,rain,low,medium,9.4,13,6,52.8
2141,16.56,rain,low,high,2.4,14,1,73.2
2142,11.28,rain,high,low,0.9,8,1,47.1
2143,14.49,snow,HIGH,low,5.1,19,6,76.6
2144,6.97,sunny,high,low,,10,5,24.3
2145,9.95,RAIN,high,low,3.6,6,3,49.0
2146,16.61,rain,medium,medium,9.6,11,1,49.0
2147,9.73,rain,HIGH,high,8.3,18,1,68.3
2148,7.8,rain,low,high,6.8,17,3,43.5
2149,10.39,,low,low,2.0,12,3,29.2
2150,16.74,Sunny,low,low,7.5,10,4,37.8
2151,7.37,snow,high,low,7.4,0,4,42.9
2152,4.3,sunny,HIGH,high,,5,5,36.5
2153,14.53,rain,medium,medium,9.3,20,3,55.9
2154,16.69,sunny,low,medium,2.1,1,6,53.4
2155,2.91,sunny,HIGH,medium,3.0,12,2,29.8
2156,5.56,sunny,low,medium,1.1,12,5,31.6
2157,3.7,Sunny,medium,low,8.1,18,0,5.0
2158,7.61,RAIN,HIGH,high,6.4,8,3,56.3
2159,9.56,snow,high,low,3.5,18,4,68.2
2160,15.23,Sunny,high,medium,2.1,22,1,63.6
2161,13.37,Sunny,low,low,0.9,0,3,38.3
2162,12.8,RAIN,low,medium,2.1,22,3,55.2
2163,7.7,Sunny,HIGH,high,4.8,7,4,50.7
2164,16.99,sunny,medium,medium,2.8,22,4,64.9
2165,9.95,sunny,low,low,3.0,13,2,26.8
2166,19.6,rain,HIGH,high,8.8,23,5,84.3
2167,13.05,Sunny,medium,medium,5.4,15,4,47.5
2168,3.4,rain,low,medium,7.4,3,4,13.5
